run_id,question_id,experiment_type,benchmark_mode,chunking_strategy,embedding_model,question,ground_truth,generated_answer,hit_at_k,recall_at_k,reciprocal_rank,ndcg_at_k,retrieval_hit,f1_score,faithfulness,answer_relevancy,context_precision,context_recall,evaluation_source,evaluation_fallback_used,embedding_latency_ms,search_latency_ms,latency_ms,item_status,error_message,created_at
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q027,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Ph╞░╞íng ph├íp Brute Force c├│ nhß╗»ng ─æiß╗âm mß║ính v├á ─æiß╗âm yß║┐u n├áo?,"─Éiß╗âm mß║ính: ß╗¿ng dß╗Ñng rß╗Öng r├úi, ─æ╞ín giß║ún, tß║ío ra thuß║¡t to├ín hß╗úp l├╜ cho mß╗Öt sß╗æ b├ái to├ín quan trß╗ìng (nh╞░ nh├ón ma trß║¡n, sß║»p xß║┐p, t├¼m kiß║┐m). ─Éiß╗âm yß║┐u: Hiß║┐m khi tß║ío ra c├íc thuß║¡t to├ín tß╗æi ╞░u, mß╗Öt sß╗æ thuß║¡t to├ín Brute Force chß║¡m ß╗ƒ mß╗⌐c kh├┤ng thß╗â chß║Ñp nhß║¡n ─æ╞░ß╗úc, v├á n├│ kh├┤ng mang t├¡nh x├óy dß╗▒ng nh╞░ c├íc kß╗╣ thuß║¡t thiß║┐t kß║┐ kh├íc.","Ph╞░╞íng ph├íp Brute Force c├│ c├íc ─æiß╗âm mß║ính v├á ─æiß╗âm yß║┐u sau:

**─Éiß╗âm mß║ính:**
*   Phß║ím vi ├íp dß╗Ñng rß╗Öng.
*   ─É╞ín giß║ún.
*   Mang lß║íi c├íc thuß║¡t to├ín hß╗úp l├╜ cho mß╗Öt sß╗æ b├ái to├ín quan trß╗ìng (v├¡ dß╗Ñ: nh├ón ma trß║¡n, sß║»p xß║┐p, t├¼m kiß║┐m, ─æß╗æi s├ính chuß╗ùi).

**─Éiß╗âm yß║┐u:**
*   Hiß║┐m khi cho ra c├íc thuß║¡t to├ín hiß╗çu quß║ú.
*   Mß╗Öt sß╗æ thuß║¡t to├ín Brute Force chß║¡m ─æß║┐n mß╗⌐c kh├┤ng thß╗â chß║Ñp nhß║¡n ─æ╞░ß╗úc.
*   Kh├┤ng mang t├¡nh x├óy dß╗▒ng bß║▒ng mß╗Öt sß╗æ kß╗╣ thuß║¡t thiß║┐t kß║┐ kh├íc.",1,1,0.5,0.6309297535714574,t,0.6013071895424836,1,0.8844833306255641,0.4499999999775,1,ragas-service:gemini,f,131,10,16913,COMPLETED,,2026-07-13 04:35:19.004707
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q028,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Thuß║¡t to├ín sß║»p xß║┐p chß╗ìn (Selection Sort) sß╗¡ dß╗Ñng ph╞░╞íng ph├íp Brute Force nh╞░ thß║┐ n├áo?,"N├│ qu├⌐t to├án bß╗Ö mß║úng ─æß╗â t├¼m phß║ºn tß╗¡ nhß╗Å nhß║Ñt v├á ho├ín ─æß╗òi n├│ vß╗¢i phß║ºn tß╗¡ ─æß║ºu ti├¬n. Sau ─æ├│, bß║»t ─æß║ºu tß╗½ phß║ºn tß╗¡ thß╗⌐ hai, qu├⌐t c├íc phß║ºn tß╗¡ b├¬n phß║úi ─æß╗â t├¼m phß║ºn tß╗¡ nhß╗Å nhß║Ñt trong sß╗æ ─æ├│ v├á ho├ín ─æß╗òi n├│ vß╗¢i phß║ºn tß╗¡ thß╗⌐ hai, tiß║┐p tß╗Ñc lß║╖p lß║íi qu├í tr├¼nh n├áy.","Thuß║¡t to├ín sß║»p xß║┐p chß╗ìn (Selection Sort) sß╗¡ dß╗Ñng ph╞░╞íng ph├íp Brute Force bß║▒ng c├ích tiß║┐p cß║¡n trß╗▒c tiß║┐p dß╗▒a tr├¬n ─æß╗ïnh ngh─⌐a cß╗ºa viß╗çc sß║»p xß║┐p. Cß╗Ñ thß╗â, n├│ thß╗▒c hiß╗çn c├íc b╞░ß╗¢c sau mß╗Öt c├ích ─æ╞ín giß║ún v├á r├╡ r├áng:

1.  **B╞░ß╗¢c 1:** Qu├⌐t to├án bß╗Ö mß║úng ─æß╗â t├¼m phß║ºn tß╗¡ nhß╗Å nhß║Ñt.
2.  **B╞░ß╗¢c 2:** Ho├ín ─æß╗òi phß║ºn tß╗¡ nhß╗Å nhß║Ñt ─æ├│ vß╗¢i phß║ºn tß╗¡ ─æß║ºu ti├¬n cß╗ºa mß║úng.
3.  **B╞░ß╗¢c 3:** Tiß║┐p tß╗Ñc quy tr├¼nh n├áy, bß║»t ─æß║ºu tß╗½ phß║ºn tß╗¡ thß╗⌐ hai, qu├⌐t c├íc phß║ºn tß╗¡ c├▓n lß║íi ─æß╗â t├¼m phß║ºn tß╗¡ nhß╗Å nhß║Ñt trong sß╗æ ch├║ng v├á ho├ín ─æß╗òi n├│ vß╗¢i phß║ºn tß╗¡ thß╗⌐ hai.
4.  **Tß╗òng qu├ít:** ß╗₧ mß╗ùi b╞░ß╗¢c `i` (tß╗½ 0 ─æß║┐n `n-2`), thuß║¡t to├ín t├¼m phß║ºn tß╗¡ nhß╗Å nhß║Ñt trong ─æoß║ín `A[i..n-1]` v├á ho├ín ─æß╗òi n├│ vß╗¢i `A[i]`.

─É├óy l├á mß╗Öt c├ích tiß║┐p cß║¡n ""thß║│ng thß╗½ng"" dß╗▒a trß╗▒c tiß║┐p v├áo y├¬u cß║ºu cß╗ºa b├ái to├ín sß║»p xß║┐p, ph├╣ hß╗úp vß╗¢i ─æß╗ïnh ngh─⌐a cß╗ºa ph╞░╞íng ph├íp Brute Force.",1,1,1,1,t,0.27312775330396477,1,0.8774246797498044,0.99999999995,1,ragas-service:gemini,f,148,8,26127,COMPLETED,,2026-07-13 04:35:45.142652
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q029,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,─Éß╗Ö phß╗⌐c tß║íp thß╗¥i gian trong tr╞░ß╗¥ng hß╗úp xß║Ñu nhß║Ñt cß╗ºa thuß║¡t to├ín Brute-Force String Matching l├á bao nhi├¬u?,"─Éß╗Ö phß╗⌐c tß║íp thß╗¥i gian trong tr╞░ß╗¥ng hß╗úp xß║Ñu nhß║Ñt l├á O(mn) sß╗æ lß║ºn so s├ính, vß╗¢i n l├á ─æß╗Ö d├ái cß╗ºa v─ân bß║ún v├á m l├á ─æß╗Ö d├ái cß╗ºa mß║½u (pattern) cß║ºn t├¼m.",C├íc t├ái liß╗çu ─æ╞░ß╗úc cung cß║Ñp kh├┤ng ─æß╗º th├┤ng tin ─æß╗â trß║ú lß╗¥i c├óu hß╗Åi vß╗ü ─æß╗Ö phß╗⌐c tß║íp thß╗¥i gian trong tr╞░ß╗¥ng hß╗úp xß║Ñu nhß║Ñt cß╗ºa thuß║¡t to├ín Brute-Force String Matching.,0,0,0,0,f,0.33333333333333337,1,0,0,0,ragas-service:gemini,f,252,12,14209,COMPLETED,,2026-07-13 04:35:59.367431
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q030,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Exhaustive Search (T├¼m kiß║┐m cß║ín kiß╗çt) l├á g├¼?,"Exhaustive Search l├á giß║úi ph├íp Brute Force cho mß╗Öt b├ái to├ín li├¬n quan ─æß║┐n viß╗çc t├¼m kiß║┐m mß╗Öt phß║ºn tß╗¡ c├│ ─æß║╖c t├¡nh ─æß║╖c biß╗çt, th╞░ß╗¥ng nß║▒m trong c├íc ─æß╗æi t╞░ß╗úng tß╗ò hß╗úp nh╞░ ho├ín vß╗ï, tß╗ò hß╗úp hoß║╖c tß║¡p con cß╗ºa mß╗Öt tß║¡p hß╗úp.","Exhaustive Search (T├¼m kiß║┐m cß║ín kiß╗çt) l├á mß╗Öt giß║úi ph├íp v├⌐t cß║ín (brute force) cho mß╗Öt b├ái to├ín li├¬n quan ─æß║┐n viß╗çc t├¼m kiß║┐m mß╗Öt phß║ºn tß╗¡ c├│ thuß╗Öc t├¡nh ─æß║╖c biß╗çt, th╞░ß╗¥ng l├á trong sß╗æ c├íc ─æß╗æi t╞░ß╗úng tß╗ò hß╗úp nh╞░ ho├ín vß╗ï, tß╗ò hß╗úp hoß║╖c tß║¡p con cß╗ºa mß╗Öt tß║¡p hß╗úp.",1,1,1,1,t,0.7551020408163266,1,0.8514456605291132,0.99999999995,1,ragas-service:gemini,f,173,14,17362,COMPLETED,,2026-07-13 04:36:16.738696
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q031,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Mß╗Ñc ti├¬u cß╗ºa b├ái to├ín Ng╞░ß╗¥i ch├áo h├áng (Traveling Salesman Problem - TSP) l├á g├¼?,"Cho n th├ánh phß╗æ vß╗¢i khoß║úng c├ích giß╗»a mß╗ùi cß║╖p ─æ├ú biß║┐t, b├ái to├ín y├¬u cß║ºu t├¼m mß╗Öt chuyß║┐n ─æi ngß║»n nhß║Ñt ─æi qua tß║Ñt cß║ú c├íc th├ánh phß╗æ ─æ├║ng mß╗Öt lß║ºn tr╞░ß╗¢c khi quay trß╗ƒ lß║íi th├ánh phß╗æ xuß║Ñt ph├ít (t├¼m chu tr├¼nh Hamilton ngß║»n nhß║Ñt).","Mß╗Ñc ti├¬u cß╗ºa b├ái to├ín Ng╞░ß╗¥i ch├áo h├áng (Traveling Salesman Problem - TSP) l├á t├¼m mß╗Öt h├ánh tr├¼nh ngß║»n nhß║Ñt ─æi qua tß║Ñt cß║ú n th├ánh phß╗æ ─æ├ú cho, mß╗ùi th├ánh phß╗æ ─æ├║ng mß╗Öt lß║ºn, sau ─æ├│ quay trß╗ƒ lß║íi th├ánh phß╗æ xuß║Ñt ph├ít. Hay n├│i c├ích kh├íc, t├¼m chu tr├¼nh Hamilton ngß║»n nhß║Ñt trong mß╗Öt ─æß╗ô thß╗ï c├│ trß╗ìng sß╗æ v├á li├¬n th├┤ng.",1,1,1,1,t,0.4909090909090909,1,0.8913561589661843,0.7499999999625,1,ragas-service:gemini,f,136,7,16305,COMPLETED,,2026-07-13 04:36:33.048072
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q032,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,"Theo V.I.L├¬nin, vß║¡t chß║Ñt ─æ╞░ß╗úc ─æß╗ïnh ngh─⌐a nh╞░ thß║┐ n├áo?","Vß║¡t chß║Ñt l├á phß║ím tr├╣ triß║┐t hß╗ìc d├╣ng ─æß╗â chß╗ë thß╗▒c tß║íi kh├ích quan ─æ╞░ß╗úc ─æem lß║íi cho con ng╞░ß╗¥i trong cß║úm gi├íc, ─æ╞░ß╗úc cß║úm gi├íc cß╗ºa ch├║ng ta ch├⌐p lß║íi, chß╗Ñp lß║íi, phß║ún ├ính v├á tß╗ôn tß║íi kh├┤ng lß╗ç thuß╗Öc v├áo cß║úm gi├íc.","Theo V.I. L├¬nin, vß║¡t chß║Ñt l├á:

*   Mß╗Öt phß║ím tr├╣ triß║┐t hß╗ìc.
*   D├╣ng ─æß╗â chß╗ë thß╗▒c tß║íi kh├ích quan.
*   ─É╞░ß╗úc ─æem lß║íi cho con ng╞░ß╗¥i trong cß║úm gi├íc.
*   ─É╞░ß╗úc cß║úm gi├íc cß╗ºa ch├║ng ta ch├⌐p lß║íi, chß╗Ñp lß║íi, phß║ún ├ính.
*   Tß╗ôn tß║íi kh├┤ng lß╗ç thuß╗Öc v├áo cß║úm gi├íc.",1,1,1,1,t,0.7692307692307692,1,0.837735024368305,0.99999999995,1,ragas-service:gemini,f,134,8,17541,COMPLETED,,2026-07-13 04:36:50.595647
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q033,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,─Éß╗ïnh ngh─⌐a vß║¡t chß║Ñt cß╗ºa L├¬nin giß║úi quyß║┐t mß╗æi quan hß╗ç giß╗»a vß║¡t chß║Ñt v├á ├╜ thß╗⌐c nh╞░ thß║┐ n├áo?,"Theo L├¬nin, vß║¡t chß║Ñt l├á nß╗ün tß║úng, l├á nguß╗ôn gß╗æc cß╗ºa ├╜ thß╗⌐c (vß║¡t chß║Ñt c├│ tr╞░ß╗¢c, ├╜ thß╗⌐c c├│ sau). ─Éß╗ông thß╗¥i, con ng╞░ß╗¥i nhß║¡n thß╗⌐c ─æ╞░ß╗úc thß║┐ giß╗¢i vß║¡t chß║Ñt bß║▒ng c├ích 'ch├⌐p lß║íi, chß╗Ñp lß║íi, phß║ún ├ính' thß║┐ giß╗¢i kh├ích quan ─æ├│.","─Éß╗ïnh ngh─⌐a vß║¡t chß║Ñt cß╗ºa L├¬nin giß║úi quyß║┐t ─æ├║ng ─æß║»n v├á triß╗çt ─æß╗â hai mß║╖t trong vß║Ñn ─æß╗ü c╞í bß║ún cß╗ºa triß║┐t hß╗ìc, tß╗⌐c l├á mß╗æi quan hß╗ç giß╗»a vß║¡t chß║Ñt v├á ├╜ thß╗⌐c:

1.  **Mß║╖t thß╗⌐ nhß║Ñt (Vß║¡t chß║Ñt v├á ├╜ thß╗⌐c):** Khß║│ng ─æß╗ïnh vß║¡t chß║Ñt l├á thß╗▒c tß║íi kh├ích quan, tß╗ôn tß║íi kh├┤ng phß╗Ñ thuß╗Öc v├áo ├╜ thß╗⌐c v├á l├á nguß╗ôn gß╗æc cß╗ºa ├╜ thß╗⌐c.
2.  **Mß║╖t thß╗⌐ hai (Khß║ú n─âng nhß║¡n thß╗⌐c thß║┐ giß╗¢i cß╗ºa con ng╞░ß╗¥i):** Khß║│ng ─æß╗ïnh con ng╞░ß╗¥i c├│ thß╗â nhß║¡n thß╗⌐c ─æ╞░ß╗úc thß║┐ giß╗¢i vß║¡t chß║Ñt th├┤ng qua viß╗çc ""ch├⌐p lß║íi, chß╗Ñp lß║íi, phß║ún ├ính"" thß╗▒c tß║íi kh├ích quan bß║▒ng cß║úm gi├íc.",1,1,0.3333333333333333,0.5,t,0.3116883116883117,1,0.7880380565534804,0.8333333332916666,1,ragas-service:gemini,f,163,8,30758,COMPLETED,,2026-07-13 04:37:21.358325
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q034,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Chß╗º ngh─⌐a duy vß║¡t chß║Ñt ph├íc thß╗¥i cß╗ò ─æß║íi quan niß╗çm vß║¡t chß║Ñt l├á g├¼?,"Chß╗º ngh─⌐a duy vß║¡t chß║Ñt ph├íc thß╗¥i cß╗ò ─æß║íi quan niß╗çm vß║¡t chß║Ñt ─æß╗ông nhß║Ñt vß╗¢i nhß╗»ng dß║íng cß╗Ñ thß╗â cß╗ºa vß║¡t chß║Ñt hoß║╖c nguy├¬n tß╗¡, mang t├¡nh trß╗▒c quan v├á cß║úm t├¡nh.","Chß╗º ngh─⌐a duy vß║¡t chß║Ñt ph├íc thß╗¥i cß╗ò ─æß║íi quan niß╗çm vß║¡t chß║Ñt (VC) l├á nhß╗»ng dß║íng cß╗Ñ thß╗â hoß║╖c nguy├¬n tß╗¡. Quan niß╗çm n├áy mang t├¡nh trß╗▒c quan, cß║úm t├¡nh.",1,1,0.3333333333333333,0.5,t,0.6875,0.5,0.8599353583032913,0.3333333333,1,ragas-service:gemini,f,132,7,19698,COMPLETED,,2026-07-13 04:37:41.059488
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q035,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,─éngghen ─æß╗ïnh ngh─⌐a vß║¡n ─æß╗Öng nh╞░ thß║┐ n├áo?,"Vß║¡n ─æß╗Öng l├á mß╗Öt ph╞░╞íng thß╗⌐c tß╗ôn tß║íi cß╗ºa vß║¡t chß║Ñt, l├á mß╗Öt thuß╗Öc t├¡nh cß╗æ hß╗»u cß╗ºa vß║¡t chß║Ñt, bao gß╗ôm tß║Ñt cß║ú mß╗ìi sß╗▒ thay ─æß╗òi v├á mß╗ìi qu├í tr├¼nh diß╗àn ra trong v┼⌐ trß╗Ñ kß╗â tß╗½ sß╗▒ thay ─æß╗òi vß╗ï tr├¡ ─æ╞ín giß║ún cho ─æß║┐n t╞░ duy.","Theo ─éngghen trong t├íc phß║⌐m ""Biß╗çn chß╗⌐ng cß╗ºa tß╗▒ nhi├¬n"", vß║¡n ─æß╗Öng (hiß╗âu theo ngh─⌐a chung nhß║Ñt) l├á mß╗Öt ph╞░╞íng thß╗⌐c tß╗ôn tß║íi, mß╗Öt thuß╗Öc t├¡nh cß╗æ hß╗»u cß╗ºa vß║¡t chß║Ñt. N├│ bao gß╗ôm tß║Ñt cß║ú mß╗ìi sß╗▒ thay ─æß╗òi v├á mß╗ìi qu├í tr├¼nh diß╗àn ra trong v┼⌐ trß╗Ñ, tß╗½ sß╗▒ thay ─æß╗òi vß╗ï tr├¡ ─æ╞ín giß║ún cho ─æß║┐n t╞░ duy.",1,1,1,1,t,0.7207207207207207,1,0.810885104952079,0.999999999975,1,ragas-service:gemini,f,142,8,20942,COMPLETED,,2026-07-13 04:38:02.010013
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q036,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,N├¬u 5 h├¼nh thß╗⌐c vß║¡n ─æß╗Öng c╞í bß║ún cß╗ºa vß║¡t chß║Ñt v├á mß╗æi quan hß╗ç giß╗»a ch├║ng.,"5 h├¼nh thß╗⌐c vß║¡n ─æß╗Öng l├á: C╞í hß╗ìc, Vß║¡t l├╜, H├│a hß╗ìc, Sinh hß╗ìc, X├ú hß╗Öi. Mß╗ùi h├¼nh thß╗⌐c t╞░╞íng ß╗⌐ng vß╗¢i mß╗Öt tr├¼nh ─æß╗Ö nhß║Ñt ─æß╗ïnh cß╗ºa vß║¡t chß║Ñt; h├¼nh thß╗⌐c cao nß║úy sinh dß╗▒a tr├¬n h├¼nh thß╗⌐c thß║Ñp v├á bao h├ám h├¼nh thß╗⌐c thß║Ñp h╞ín, nh╞░ng kh├íc vß╗ü chß║Ñt so vß╗¢i h├¼nh thß╗⌐c thß║Ñp.","T├ái liß╗çu ─æ╞░ß╗úc cung cß║Ñp kh├┤ng n├¬u r├╡ 5 h├¼nh thß╗⌐c vß║¡n ─æß╗Öng c╞í bß║ún cß╗ºa vß║¡t chß║Ñt v├á mß╗æi quan hß╗ç giß╗»a ch├║ng. T├ái liß╗çu chß╗ë ─æß╗ü cß║¡p vß║¡n ─æß╗Öng l├á ph╞░╞íng thß╗⌐c tß╗ôn tß║íi, thuß╗Öc t├¡nh cß╗æ hß╗»u cß╗ºa vß║¡t chß║Ñt v├á c├│ c├íc h├¼nh thß╗⌐c vß║¡n ─æß╗Öng.",0,0,0,0,f,0.20754716981132074,0.4,0,0,0,ragas-service:gemini,f,143,7,14495,COMPLETED,,2026-07-13 04:38:16.515395
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q037,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,V├¼ sao ─æß╗⌐ng im kh├┤ng phß║úi l├á trß║íng th├íi tuyß╗çt ─æß╗æi cß╗ºa vß║¡t chß║Ñt?,"V├¼ ─æß╗⌐ng im chß╗ë l├á mß╗Öt biß╗âu hiß╗çn cß╗ºa vß║¡n ─æß╗Öng - ─æ├│ l├á trß║íng th├íi vß║¡n ─æß╗Öng trong sß╗▒ th─âng bß║▒ng, ß╗òn ─æß╗ïnh t╞░╞íng ─æß╗æi. Do ─æ├│ ─æß╗⌐ng im chß╗ë mang t├¡nh chß║Ñt t╞░╞íng ─æß╗æi v├á tß║ím thß╗¥i.","─Éß╗⌐ng im kh├┤ng phß║úi l├á trß║íng th├íi tuyß╗çt ─æß╗æi cß╗ºa vß║¡t chß║Ñt v├¼:
*   ─Éß╗⌐ng im l├á mß╗Öt biß╗âu hiß╗çn cß╗ºa vß║¡n ─æß╗Öng, cß╗Ñ thß╗â l├á vß║¡n ─æß╗Öng trong trß║íng th├íi th─âng bß║▒ng, ß╗òn ─æß╗ïnh t╞░╞íng ─æß╗æi.
*   Vß║¡n ─æß╗Öng l├á ph╞░╞íng thß╗⌐c tß╗ôn tß║íi v├á thuß╗Öc t├¡nh cß╗æ hß╗»u cß╗ºa vß║¡t chß║Ñt, vß║¡t chß║Ñt chß╗ë c├│ thß╗â tß╗ôn tß║íi bß║▒ng c├ích vß║¡n ─æß╗Öng v├á th├┤ng qua vß║¡n ─æß╗Öng ─æß╗â biß╗âu hiß╗çn sß╗▒ tß╗ôn tß║íi cß╗ºa m├¼nh.",1,1,1,1,t,0.4247787610619469,1,0.8895189277577398,0.9166666666361111,0.5,ragas-service:gemini,f,141,7,21292,COMPLETED,,2026-07-13 04:38:37.810006
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q038,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Kh├┤ng gian v├á thß╗¥i gian c├│ nhß╗»ng t├¡nh chß║Ñt g├¼ theo Triß║┐t hß╗ìc M├íc - L├¬nin?,"Kh├┤ng gian (quß║úng t├¡nh, 3 chiß╗üu) v├á thß╗¥i gian (diß╗àn biß║┐n, 1 chiß╗üu) l├á h├¼nh thß╗⌐c tß╗ôn tß║íi, thuß╗Öc t├¡nh cß╗æ hß╗»u cß╗ºa vß║¡t chß║Ñt. Ch├║ng kh├┤ng t├ích rß╗¥i nhau, v├á ─æß╗üu mang t├¡nh v├┤ tß║¡n.","Theo t├ái liß╗çu, kh├┤ng gian v├á thß╗¥i gian c├│ nhß╗»ng t├¡nh chß║Ñt sau:
*   L├á h├¼nh thß╗⌐c tß╗ôn tß║íi, thuß╗Öc t├¡nh cß╗æ hß╗»u cß╗ºa vß║¡t chß║Ñt.
*   Kh├┤ng t├ích rß╗¥i nhau.
*   L├á v├┤ tß║¡n.",1,1,1,1,t,0.6176470588235293,0,0.7685132381941004,0.9999999999,0.5,ragas-service:gemini,f,135,8,27337,COMPLETED,,2026-07-13 04:39:05.151729
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q039,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Ba tiß╗ün ─æß╗ü l├╜ luß║¡n (nguß╗ôn gß╗æc l├╜ luß║¡n trß╗▒c tiß║┐p) h├¼nh th├ánh n├¬n triß║┐t hß╗ìc M├íc l├á g├¼?,"Ba tiß╗ün ─æß╗ü l├╜ luß║¡n bao gß╗ôm: Triß║┐t hß╗ìc Cß╗ò ─æiß╗ân ─Éß╗⌐c, Kinh tß║┐ ch├¡nh trß╗ï cß╗ò ─æiß╗ân Anh, v├á Chß╗º ngh─⌐a x├ú hß╗Öi kh├┤ng t╞░ß╗ƒng Ph├íp.","Ba tiß╗ün ─æß╗ü l├╜ luß║¡n (nguß╗ôn gß╗æc l├╜ luß║¡n trß╗▒c tiß║┐p) h├¼nh th├ánh n├¬n triß║┐t hß╗ìc M├íc l├á:
1.  Triß║┐t hß╗ìc Cß╗ò ─æiß╗ân ─Éß╗⌐c (─æß║╖c biß╗çt l├á PBC Hegel)
2.  Kinh tß║┐ ch├¡nh trß╗ï cß╗ò ─æiß╗ân Anh
3.  Chß╗º ngh─⌐a x├ú hß╗Öi kh├┤ng t╞░ß╗ƒng Ph├íp",1,1,0.25,0.43067655807339306,t,0.611111111111111,1,0.7711479999781076,0.249999999975,1,ragas-service:gemini,f,159,8,27466,COMPLETED,,2026-07-13 04:39:32.623682
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q040,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Ba ph├ít minh khoa hß╗ìc n├áo ß╗ƒ thß║┐ kß╗╖ 19 l├á tiß╗ün ─æß╗ü khoa hß╗ìc cho sß╗▒ ra ─æß╗¥i cß╗ºa triß║┐t hß╗ìc M├íc?,"─É├│ l├á: ─Éß╗ïnh luß║¡t bß║úo to├án v├á chuyß╗ân h├│a n─âng l╞░ß╗úng, Thuyß║┐t tß║┐ b├áo, v├á Thuyß║┐t tiß║┐n h├│a.","Ba ph├ít minh khoa hß╗ìc l├á tiß╗ün ─æß╗ü cho sß╗▒ ra ─æß╗¥i cß╗ºa triß║┐t hß╗ìc M├íc bao gß╗ôm:
*   ─Éß╗ïnh luß║¡t bß║úo to├án v├á chuyß╗ân h├│a n─âng l╞░ß╗úng
*   Thuyß║┐t tß║┐ b├áo
*   Thuyß║┐t tiß║┐n h├│a",1,1,0.2,0.38685280723454163,t,0.5490196078431373,1,0.8497776928971423,0.19999999998,1,ragas-service:gemini,f,175,11,19206,COMPLETED,,2026-07-13 04:39:51.839361
MAIN_RAG_HIERARCHICAL_BGE_M3_V1,Q041,RAG,FULL_PIPELINE,HIERARCHICAL,BGE_M3,Tr├¼nh b├áy nhß╗»ng ─æiß╗âm cß╗æt l├╡i trong thß╗▒c chß║Ñt cuß╗Öc c├ích mß║íng triß║┐t hß╗ìc do M├íc v├á ─éngghen thß╗▒c hiß╗çn.,"M├íc v├á ─éngghen ─æ├ú tß║ío ra Chß╗º ngh─⌐a duy vß║¡t biß╗çn chß╗⌐ng (thß╗æng nhß║Ñt chß╗º ngh─⌐a duy vß║¡t v├á ph├⌐p biß╗çn chß╗⌐ng), tß║ío n├¬n Chß╗º ngh─⌐a duy vß║¡t lß╗ïch sß╗¡ (mß╗ƒ rß╗Öng duy vß║¡t biß╗çn chß╗⌐ng tß╗½ tß╗▒ nhi├¬n sang x├ú hß╗Öi), v├á tß║ío ra sß╗▒ thß╗æng nhß║Ñt giß╗»a l├╜ luß║¡n v├á thß╗▒c tiß╗àn (─æ├óy l├á nguy├¬n tß║»c tß╗æi cao cß╗ºa triß║┐t hß╗ìc M├íc).","Thß╗▒c chß║Ñt cuß╗Öc c├ích mß║íng triß║┐t hß╗ìc do Marx v├á Engels thß╗▒c hiß╗çn cß╗æt l├╡i ß╗ƒ viß╗çc:
*   Thß╗æng nhß║Ñt giß╗»a l├╜ luß║¡n v├á thß╗▒c tiß╗àn. ─É├óy ─æ╞░ß╗úc xem l├á nguy├¬n tß║»c tß╗æi cao cß╗ºa triß║┐t hß╗ìc Marx.",1,1,1,1,t,0.33663366336633666,1,0.8227867562736652,0.19999999998,0.3333333333333333,ragas-service:gemini,f,216,14,21303,COMPLETED,,2026-07-13 04:40:13.15604
